25fv47	5501.845888286753	186.788965
80bau3b	987224.1924090906	582.444845
adlittle	225494.9631623929	0.681851
afiro	-464.7531428571428	0.051491
agg	-35991767.28657652	2.031429
agg2	-20239252.35597711	2.089504
agg3	10312115.93508924	2.11781
bandm	-158.6280184501207	19.703331
beaconfd	33592.48580719985	1.371953
blend	-30.81214984582835	0.5107350000000001
bnl1	1977.629561522891	44.123107
bnl2	1811.236540358547	427.899348
boeing1	-335.2135675071266	9.056958
boeing2	-315.0187280152028	1.635077
bore3d	1373.080394208493	2.36354
brandy	1518.509896488128	8.006261
capri	2690.012913768161	4.056201
cycle	-5.226393024894102	169.524997
czprob	2185196.698856578	77.728494
d2q06c	122784.2108141894	1701.679645
d6cube	315.4916666666662	557.49438
degen2	-1435.178	26.004534
degen3	-987.2940000000006	340.079237
dfl001	11266396.04667104	28133.909419
e226	-25.86492906637055	9.423163000000001
etamacro	-755.7152332045935	9.013349
fffff800	555679.5648174969	14.962853
finnis	172791.0655956116	7.846392
fit1d	-9146.378092420928	21.723063
fit1p	9146.378092420933	56.114279
fit2d	-68464.2932938321	2482.08242
fit2p	68464.2932938319	3510.454603
forplan	-664.2189612722026	4.540895
ganges	-109585.7361292781	45.333465
gfrd-pnc	6902235.999548812	14.120401
greenbea	-72555248.12984595	993.917699
greenbeb	-4302260.261206586	780.932621
grow15	-106870941.2935753	20.4305
grow22	-160834336.4825632	44.653524
grow7	-47787811.81471155	5.261638
israel	-896644.821863046	2.48203
kb2	-1749.900129906203	0.386471
lotfi	-25.26470606188	1.296674
maros-r7	1497185.166479643	1400.212069
maros	-58063.74370112587	112.976718
modszk1	320.6197290641617	42.601303
nesm	14076036.4875627	198.444519
perold	-9380.755278235172	157.518066
pilot.ja	-6113.136465581341	510.547485
pilot	-557.4897292893373	1905.240093
pilot.we	-2720107.532845011	205.159864
pilot4	-2581.139258883889	64.526483
pilot87	301.7106980427732	5359.566277
pilotnov	-4497.276188218872	215.122404
recipe	-266.6160000000003	0.186345
sc105	-52.20206121170732	0.526751
sc205	-52.20206121170686	4.354982
sc50a	-64.57507705856449	0.242753
sc50b	-69.99999999999994	0.25477
scagr25	-14753433.06076853	17.246196
scagr7	-2331389.824330985	1.47175
scfxm1	18416.75902834894	7.994167
scfxm2	36660.26156499881	27.149848
scfxm3	54901.25454975147	48.999615
scorpion	1878.124822738107	5.512688
scrs8	904.2969538008811	19.115047
scsd1	8.666666674333369	1.612608
scsd6	50.50000007826239	6.577244
scsd8	904.9999999254647	37.660315
sctap1	1412.25	5.875953
sctap2	1724.807142857143	69.30268700000001
sctap3	1424	110.245025
seba	15711.6	11.384721
share1b	-76589.31857918568	2.824163
share2b	-415.7322407414203	0.5753549999999999
shell	1208825346	11.839309
ship04l	1793324.537970356	9.611625999999999
ship04s	1798714.700445391	10.244641
ship08l	1909055.211389131	26.787876
ship08s	1920098.210534618	15.03783
ship12l	1470187.919329266	45.827816
ship12s	1489236.134406133	29.593981
sierra	15394362.18363193	20.880318
stair	-251.2669511929631	18.241168
standata	1257.6995	1.062375
standmps	1406.0175	4.71851
stocfor1	-41131.97621943623	0.599145
stocfor2	-39024.40853788213	113.869424
tuff	0.2921477649694337	10.561871
vtp.base	129831.4624613614	2.920444
wood1p	1.44290241157341	43.694227
woodw	1.304476333084229	162.586111
